No.,NE NAME,NETWORK,NE ID,CONNECT_BOARD_ID,CONNECT_PORT_ID,TX_ATTEN,CELL_NUM,
8046,LMCSE00564,C6_Operation,eNB_100564,1,8,30,4,10
8047,LMCSE00564,C6_Operation,eNB_100564,1,10,30,5,10
8048,LMCSE00568,C6_Operation,eNB_100568,0,1,20,9,10
8049,LMCSE00568,C6_Operation,eNB_100568,0,3,20,10,10
8050,LMCSE00568,C6_Operation,eNB_100568,0,5,20,11,10
8051,LMCSE00568,C6_Operation,eNB_100568,1,6,30,3,10
8052,LMCSE00568,C6_Operation,eNB_100568,1,8,30,4,10
8053,LMCSE00568,C6_Operation,eNB_100568,1,10,30,5,10
8054,LMCSE00572,C6_Operation,eNB_100572,0,1,20,9,10
8055,LMCSE00572,C6_Operation,eNB_100572,0,3,20,10,10
8056,LMCSE00572,C6_Operation,eNB_100572,0,5,20,11,10
8057,LMCSE00572,C6_Operation,eNB_100572,1,6,30,3,10
8058,LMCSE00572,C6_Operation,eNB_100572,1,8,30,4,10
8059,LMCSE00572,C6_Operation,eNB_100572,1,10,30,5,10
8060,LMCSE00575,C6_Operation,eNB_100575,0,1,20,9,10
8061,LMCSE00575,C6_Operation,eNB_100575,0,3,20,10,10
8062,LMCSE00575,C6_Operation,eNB_100575,0,5,20,11,10
8063,LMCSE00575,C6_Operation,eNB_100575,1,6,30,3,10
8064,LMCSE00575,C6_Operation,eNB_100575,1,8,30,4,10
8065,LMCSE00575,C6_Operation,eNB_100575,1,10,30,5,10
8066,LMCSE00577,C6_Operation,eNB_100577,0,1,20,9,10
8067,LMCSE00577,C6_Operation,eNB_100577,0,3,20,10,10
8068,LMCSE00577,C6_Operation,eNB_100577,0,5,20,11,10
8069,LMCSE00577,C6_Operation,eNB_100577,1,6,30,3,10
8070,LMCSE00577,C6_Operation,eNB_100577,1,8,0,4,10
8071,LMCSE00577,C6_Operation,eNB_100577,1,10,0,5,10
8072,LMCSE00581,C6_Operation,eNB_100581,0,1,20,9,10
8073,LMCSE00581,C6_Operation,eNB_100581,0,3,20,10,10
8074,LMCSE00581,C6_Operation,eNB_100581,0,5,20,11,10
8075,LMCSE00581,C6_Operation,eNB_100581,1,6,30,3,10
8076,LMCSE00581,C6_Operation,eNB_100581,1,8,30,4,10
8077,LMCSE00581,C6_Operation,eNB_100581,1,10,30,5,10
8078,LMCSE00592,C6_Operation,eNB_100592,0,1,20,0,10
8079,LMCSE00592,C6_Operation,eNB_100592,0,3,20,9,10
8080,LMCSE00592,C6_Operation,eNB_100592,0,5,20,18,10
8081,LMCSE00592,C6_Operation,eNB_100592,0,6,0,1,10
8082,LMCSE00592,C6_Operation,eNB_100592,0,7,0,10,10
8083,LMCSE00592,C6_Operation,eNB_100592,0,8,0,19,10
8084,LMCSE00592,C6_Operation,eNB_100592,0,9,30,2,10
8085,LMCSE00592,C6_Operation,eNB_100592,0,10,0,11,10
8086,LMCSE00592,C6_Operation,eNB_100592,0,11,30,20,10
8087,LMCSE00596,C6_Operation,eNB_100596,0,1,20,0,10
8088,LMCSE00596,C6_Operation,eNB_100596,0,3,20,9,10
8089,LMCSE00596,C6_Operation,eNB_100596,0,5,20,18,10
8090,LMCSE00596,C6_Operation,eNB_100596,0,6,0,1,10
8091,LMCSE00596,C6_Operation,eNB_100596,0,7,0,10,10
8092,LMCSE00596,C6_Operation,eNB_100596,0,8,0,19,10
8093,LMCSE00596,C6_Operation,eNB_100596,0,9,30,2,10
8094,LMCSE00596,C6_Operation,eNB_100596,0,10,30,11,10
8095,LMCSE00596,C6_Operation,eNB_100596,0,11,30,20,10
8096,LMCSE00598,C6_Operation,eNB_100598,0,1,20,0,10
8097,LMCSE00598,C6_Operation,eNB_100598,0,3,20,9,10
8098,LMCSE00598,C6_Operation,eNB_100598,0,5,20,18,10
8099,LMCSE00598,C6_Operation,eNB_100598,0,6,0,1,10
8100,LMCSE00598,C6_Operation,eNB_100598,0,7,0,10,10
8101,LMCSE00598,C6_Operation,eNB_100598,0,8,0,19,10
8102,LMCSE00598,C6_Operation,eNB_100598,0,9,30,2,10
8103,LMCSE00598,C6_Operation,eNB_100598,0,10,30,11,10
8104,LMCSE00598,C6_Operation,eNB_100598,0,11,30,20,10
8105,LMCSE00601,C6_Operation,eNB_100601,0,1,20,9,10
8106,LMCSE00601,C6_Operation,eNB_100601,0,3,20,10,10
8107,LMCSE00601,C6_Operation,eNB_100601,0,5,20,11,10
8108,LMCSE00601,C6_Operation,eNB_100601,1,6,30,3,10
8109,LMCSE00601,C6_Operation,eNB_100601,1,8,30,4,10
8110,LMCSE00601,C6_Operation,eNB_100601,1,10,30,5,10
8111,LMCSE00602,C6_Operation,eNB_100602,0,1,20,9,10
8112,LMCSE00602,C6_Operation,eNB_100602,0,3,20,10,10
8113,LMCSE00602,C6_Operation,eNB_100602,0,5,20,11,10
8114,LMCSE00602,C6_Operation,eNB_100602,1,6,50,3,10
8115,LMCSE00602,C6_Operation,eNB_100602,1,8,30,4,10
8116,LMCSE00602,C6_Operation,eNB_100602,1,10,30,5,10
8117,LMCSE00614,C6_Operation,eNB_100614,0,1,20,9,10
8118,LMCSE00614,C6_Operation,eNB_100614,0,3,20,10,10
8119,LMCSE00614,C6_Operation,eNB_100614,0,5,20,11,10
8120,LMCSE00614,C6_Operation,eNB_100614,1,6,30,3,10
8121,LMCSE00614,C6_Operation,eNB_100614,1,8,30,4,10
8122,LMCSE00614,C6_Operation,eNB_100614,1,10,30,5,10
8123,LMCSE00615,C6_Operation,eNB_100615,0,1,20,9,10
8124,LMCSE00615,C6_Operation,eNB_100615,0,3,20,10,10
8125,LMCSE00615,C6_Operation,eNB_100615,0,5,20,11,10
8126,LMCSE00615,C6_Operation,eNB_100615,1,6,30,3,10
8127,LMCSE00615,C6_Operation,eNB_100615,1,8,30,4,10
8128,LMCSE00615,C6_Operation,eNB_100615,1,10,30,5,10
8129,LMCSE00617,C6_Operation,eNB_100617,0,1,20,9,10
8130,LMCSE00617,C6_Operation,eNB_100617,0,3,20,10,10
8131,LMCSE00617,C6_Operation,eNB_100617,0,5,20,11,10
8132,LMCSE00617,C6_Operation,eNB_100617,1,6,30,3,10
8133,LMCSE00617,C6_Operation,eNB_100617,1,8,30,4,10
8134,LMCSE00617,C6_Operation,eNB_100617,1,10,30,5,10
8135,LMCSE00618,C6_Operation,eNB_100618,0,1,20,0,10
8136,LMCSE00618,C6_Operation,eNB_100618,0,3,20,9,10
8137,LMCSE00618,C6_Operation,eNB_100618,0,5,20,18,10
8138,LMCSE00618,C6_Operation,eNB_100618,0,6,0,1,10
8139,LMCSE00618,C6_Operation,eNB_100618,0,7,0,10,10
8140,LMCSE00618,C6_Operation,eNB_100618,0,8,0,19,10
8141,LMCSE00618,C6_Operation,eNB_100618,0,9,30,2,10
8142,LMCSE00618,C6_Operation,eNB_100618,0,10,30,11,10
8143,LMCSE00618,C6_Operation,eNB_100618,0,11,30,20,10
8144,LMCSE00621,C6_Operation,eNB_100621,0,1,20,0,10
8145,LMCSE00621,C6_Operation,eNB_100621,0,3,20,9,10
8146,LMCSE00621,C6_Operation,eNB_100621,0,5,20,18,10
8147,LMCSE00621,C6_Operation,eNB_100621,0,9,30,2,10
8148,LMCSE00621,C6_Operation,eNB_100621,0,10,30,11,10
8149,LMCSE00621,C6_Operation,eNB_100621,0,11,30,20,10
8150,LMCSE00622,C6_Operation,eNB_100622,0,1,20,9,10
8151,LMCSE00622,C6_Operation,eNB_100622,0,3,20,10,10
8152,LMCSE00622,C6_Operation,eNB_100622,0,5,20,11,10
8153,LMCSE00622,C6_Operation,eNB_100622,1,6,30,3,10
8154,LMCSE00622,C6_Operation,eNB_100622,1,8,30,4,10
8155,LMCSE00622,C6_Operation,eNB_100622,1,10,30,5,10
8156,LMCSE00624,C6_Operation,eNB_100624,0,1,20,0,10
8157,LMCSE00624,C6_Operation,eNB_100624,0,3,20,9,10
8158,LMCSE00624,C6_Operation,eNB_100624,0,5,20,18,10
8159,LMCSE00624,C6_Operation,eNB_100624,0,6,0,1,10
8160,LMCSE00624,C6_Operation,eNB_100624,0,7,0,10,10
8161,LMCSE00624,C6_Operation,eNB_100624,0,8,0,19,10
8162,LMCSE00624,C6_Operation,eNB_100624,0,9,30,2,10
8163,LMCSE00624,C6_Operation,eNB_100624,0,10,30,11,10
8164,LMCSE00624,C6_Operation,eNB_100624,0,11,30,20,10
8165,LMCSE00625,C6_Operation,eNB_100625,0,1,20,9,10
8166,LMCSE00625,C6_Operation,eNB_100625,0,3,20,10,10
8167,LMCSE00625,C6_Operation,eNB_100625,0,5,20,11,10
8168,LMCSE00625,C6_Operation,eNB_100625,1,6,0,3,10
8169,LMCSE00625,C6_Operation,eNB_100625,1,8,0,4,10
8170,LMCSE00625,C6_Operation,eNB_100625,1,10,0,5,10
8171,LMCSE00627,C6_Operation,eNB_100627,0,1,20,9,10
8172,LMCSE00627,C6_Operation,eNB_100627,0,3,20,10,10
8173,LMCSE00627,C6_Operation,eNB_100627,0,5,20,11,10
8174,LMCSE00627,C6_Operation,eNB_100627,1,6,0,3,10
8175,LMCSE00627,C6_Operation,eNB_100627,1,8,30,4,10
8176,LMCSE00627,C6_Operation,eNB_100627,1,10,30,5,10
8177,LMCSE00628,C6_Operation,eNB_100628,0,1,20,9,10
8178,LMCSE00628,C6_Operation,eNB_100628,0,3,20,10,10
8179,LMCSE00628,C6_Operation,eNB_100628,0,5,20,11,10
8180,LMCSE00628,C6_Operation,eNB_100628,1,6,30,3,10
8181,LMCSE00628,C6_Operation,eNB_100628,1,8,30,4,10
8182,LMCSE00628,C6_Operation,eNB_100628,1,10,30,5,10
8183,LMCSE00631,C6_Operation,eNB_100631,0,1,20,0,10
8184,LMCSE00631,C6_Operation,eNB_100631,0,3,20,9,10
8185,LMCSE00631,C6_Operation,eNB_100631,0,5,20,18,10
8186,LMCSE00631,C6_Operation,eNB_100631,0,6,0,1,10
8187,LMCSE00631,C6_Operation,eNB_100631,0,7,0,10,10
8188,LMCSE00631,C6_Operation,eNB_100631,0,8,0,19,10
8189,LMCSE00631,C6_Operation,eNB_100631,0,9,30,2,10
8190,LMCSE00631,C6_Operation,eNB_100631,0,10,30,11,10
8191,LMCSE00631,C6_Operation,eNB_100631,0,11,30,20,10
8192,LMCSE00639,C6_Operation,eNB_100639,0,1,20,9,10
8193,LMCSE00639,C6_Operation,eNB_100639,0,3,20,10,10
8194,LMCSE00639,C6_Operation,eNB_100639,0,5,20,11,10
8195,LMCSE00639,C6_Operation,eNB_100639,1,6,40,3,10
8196,LMCSE00639,C6_Operation,eNB_100639,1,8,30,4,10
8197,LMCSE00639,C6_Operation,eNB_100639,1,10,0,5,10
8198,LMCSE00646,C6_Operation,eNB_100646,0,1,20,0,10
8199,LMCSE00646,C6_Operation,eNB_100646,0,3,20,9,10
8200,LMCSE00646,C6_Operation,eNB_100646,0,5,20,18,10
8201,LMCSE00646,C6_Operation,eNB_100646,0,6,0,1,10
8202,LMCSE00646,C6_Operation,eNB_100646,0,7,0,10,10
8203,LMCSE00646,C6_Operation,eNB_100646,0,8,0,19,10
8204,LMCSE00646,C6_Operation,eNB_100646,0,9,0,2,10
8205,LMCSE00646,C6_Operation,eNB_100646,0,10,30,11,10
8206,LMCSE00646,C6_Operation,eNB_100646,0,11,30,20,10
8207,LMCSE00647,C6_Operation,eNB_100647,0,1,20,9,10
8208,LMCSE00647,C6_Operation,eNB_100647,0,3,20,10,10
8209,LMCSE00647,C6_Operation,eNB_100647,0,5,20,11,10
8210,LMCSE00647,C6_Operation,eNB_100647,0,6,0,0,10
8211,LMCSE00647,C6_Operation,eNB_100647,0,8,0,1,10
8212,LMCSE00647,C6_Operation,eNB_100647,0,10,0,2,10
8213,LMCSE00647,C6_Operation,eNB_100647,1,6,30,3,10
8214,LMCSE00647,C6_Operation,eNB_100647,1,8,30,4,10
8215,LMCSE00647,C6_Operation,eNB_100647,1,10,30,5,10
8216,LMCNS01239,C6_Operation,eNB_101239,0,1,20,0,10
8217,LMCNS01239,C6_Operation,eNB_101239,0,3,20,9,10
8218,LMCNS01239,C6_Operation,eNB_101239,0,5,20,18,10
8219,LMCNS01239,C6_Operation,eNB_101239,0,6,0,1,10
8220,LMCNS01239,C6_Operation,eNB_101239,0,7,0,10,10
8221,LMCNS01239,C6_Operation,eNB_101239,0,8,0,19,10
8222,LMCNS01239,C6_Operation,eNB_101239,0,9,30,2,10
8223,LMCNS01239,C6_Operation,eNB_101239,0,10,30,11,10
8224,LMCNS01239,C6_Operation,eNB_101239,0,11,30,20,10
8225,LMCNS01240,C6_Operation,eNB_101240,0,1,20,0,10
8226,LMCNS01240,C6_Operation,eNB_101240,0,3,20,9,10
8227,LMCNS01240,C6_Operation,eNB_101240,0,5,20,18,10
8228,LMCNS01240,C6_Operation,eNB_101240,0,6,0,1,10
8229,LMCNS01240,C6_Operation,eNB_101240,0,7,0,10,10
8230,LMCNS01240,C6_Operation,eNB_101240,0,8,0,19,10
8231,LMCNS01240,C6_Operation,eNB_101240,0,9,30,2,10
8232,LMCNS01240,C6_Operation,eNB_101240,0,10,30,11,10
8233,LMCNS01240,C6_Operation,eNB_101240,0,11,30,20,10
8234,LMCNS01246,C6_Operation,eNB_101246,0,1,20,0,10
8235,LMCNS01246,C6_Operation,eNB_101246,0,3,20,9,10
8236,LMCNS01246,C6_Operation,eNB_101246,0,5,20,18,10
8237,LMCNS01246,C6_Operation,eNB_101246,0,9,30,2,10
8238,LMCNS01246,C6_Operation,eNB_101246,0,10,30,11,10
8239,LMCNS01246,C6_Operation,eNB_101246,0,11,30,20,10
8240,LMCNS01253,C6_Operation,eNB_101253,0,1,20,0,10
8241,LMCNS01253,C6_Operation,eNB_101253,0,3,20,9,10
8242,LMCNS01253,C6_Operation,eNB_101253,0,5,20,18,10
8243,LMCNS01253,C6_Operation,eNB_101253,0,6,0,1,10
8244,LMCNS01253,C6_Operation,eNB_101253,0,7,0,10,10
8245,LMCNS01253,C6_Operation,eNB_101253,0,8,0,19,10
8246,LMCNS01253,C6_Operation,eNB_101253,0,9,30,2,10
8247,LMCNS01253,C6_Operation,eNB_101253,0,10,30,11,10
8248,LMCNS01253,C6_Operation,eNB_101253,0,11,30,20,10
8249,LMCNS01256,C6_Operation,eNB_101256,0,1,20,9,10
8250,LMCNS01256,C6_Operation,eNB_101256,0,3,20,10,10
8251,LMCNS01256,C6_Operation,eNB_101256,0,5,20,11,10
8252,LMCNS01256,C6_Operation,eNB_101256,1,6,30,3,10
8253,LMCNS01256,C6_Operation,eNB_101256,1,8,30,4,10
8254,LMCNS01256,C6_Operation,eNB_101256,1,10,30,5,10
8255,LMCNS01259,C6_Operation,eNB_101259,0,1,20,9,10
8256,LMCNS01259,C6_Operation,eNB_101259,0,3,20,10,10
8257,LMCNS01259,C6_Operation,eNB_101259,0,5,20,11,10
8258,LMCNS01259,C6_Operation,eNB_101259,1,6,30,3,10
8259,LMCNS01259,C6_Operation,eNB_101259,1,8,30,4,10
8260,LMCNS01259,C6_Operation,eNB_101259,1,10,30,5,10
8261,LMSNS01279,C6_Operation,eNB_101279,0,1,50,9,10
8262,LMSNS01279,C6_Operation,eNB_101279,0,3,20,10,10
8263,LMSNS01279,C6_Operation,eNB_101279,0,5,20,11,10
8264,LMSNS01279,C6_Operation,eNB_101279,1,6,30,3,10
8265,LMSNS01279,C6_Operation,eNB_101279,1,8,30,4,10
8266,LMSNS01279,C6_Operation,eNB_101279,1,10,30,5,10
8267,LMCNS01284,C6_Operation,eNB_101284,0,1,20,0,10
8268,LMCNS01284,C6_Operation,eNB_101284,0,3,20,9,10
8269,LMCNS01284,C6_Operation,eNB_101284,0,5,20,18,10
8270,LMCNS01284,C6_Operation,eNB_101284,0,6,0,1,10
8271,LMCNS01284,C6_Operation,eNB_101284,0,7,0,10,10
8272,LMCNS01284,C6_Operation,eNB_101284,0,8,0,19,10
8273,LMCNS01284,C6_Operation,eNB_101284,0,9,30,2,10
8274,LMCNS01284,C6_Operation,eNB_101284,0,10,30,11,10
8275,LMCNS01284,C6_Operation,eNB_101284,0,11,30,20,10
8276,LMCNS01294,C6_Operation,eNB_101294,0,1,20,9,10
8277,LMCNS01294,C6_Operation,eNB_101294,0,3,20,10,10
8278,LMCNS01294,C6_Operation,eNB_101294,0,5,20,11,10
8279,LMCNS01294,C6_Operation,eNB_101294,1,6,0,3,10
8280,LMCNS01294,C6_Operation,eNB_101294,1,8,0,4,10
8281,LMCNS01294,C6_Operation,eNB_101294,1,10,0,5,10
8282,LMCNS01295,C6_Operation,eNB_101295,0,1,20,9,10
8283,LMCNS01295,C6_Operation,eNB_101295,0,3,20,10,10
8284,LMCNS01295,C6_Operation,eNB_101295,0,5,20,11,10
8285,LMCNS01295,C6_Operation,eNB_101295,1,6,30,3,10
8286,LMCNS01295,C6_Operation,eNB_101295,1,8,30,4,10
8287,LMCNS01295,C6_Operation,eNB_101295,1,10,30,5,10
8288,LMCNS01303,C6_Operation,eNB_101303,0,1,20,0,10
8289,LMCNS01303,C6_Operation,eNB_101303,0,3,20,9,10
8290,LMCNS01303,C6_Operation,eNB_101303,0,5,20,18,10
8291,LMCNS01303,C6_Operation,eNB_101303,0,6,0,1,10
8292,LMCNS01303,C6_Operation,eNB_101303,0,7,0,10,10
8293,LMCNS01303,C6_Operation,eNB_101303,0,8,0,19,10
8294,LMCNS01303,C6_Operation,eNB_101303,0,9,30,2,10
8295,LMCNS01303,C6_Operation,eNB_101303,0,10,30,11,10
8296,LMCNS01303,C6_Operation,eNB_101303,0,11,30,20,10
8297,LMCNS01306,C6_Operation,eNB_101306,0,1,20,0,10
8298,LMCNS01306,C6_Operation,eNB_101306,0,3,20,9,10
8299,LMCNS01306,C6_Operation,eNB_101306,0,5,20,18,10
8300,LMCNS01306,C6_Operation,eNB_101306,0,6,0,1,10
8301,LMCNS01306,C6_Operation,eNB_101306,0,7,0,10,10
8302,LMCNS01306,C6_Operation,eNB_101306,0,8,0,19,10
8303,LMCNS01306,C6_Operation,eNB_101306,0,9,30,2,10
8304,LMCNS01306,C6_Operation,eNB_101306,0,10,30,11,10
8305,LMCNS01306,C6_Operation,eNB_101306,0,11,10,20,10
8306,LMCNS01308,C6_Operation,eNB_101308,0,1,20,0,10
8307,LMCNS01308,C6_Operation,eNB_101308,0,3,20,9,10
8308,LMCNS01308,C6_Operation,eNB_101308,0,5,20,18,10
8309,LMCNS01308,C6_Operation,eNB_101308,0,6,0,1,10
8310,LMCNS01308,C6_Operation,eNB_101308,0,7,0,10,10
8311,LMCNS01308,C6_Operation,eNB_101308,0,8,0,19,10
8312,LMCNS01308,C6_Operation,eNB_101308,0,9,30,2,10
8313,LMCNS01308,C6_Operation,eNB_101308,0,10,30,11,10
8314,LMCNS01308,C6_Operation,eNB_101308,0,11,30,20,10
8315,LMCNS01310,C6_Operation,eNB_101310,0,1,20,0,10
8316,LMCNS01310,C6_Operation,eNB_101310,0,3,20,9,10
8317,LMCNS01310,C6_Operation,eNB_101310,0,5,20,18,10
8318,LMCNS01310,C6_Operation,eNB_101310,0,6,0,1,10
8319,LMCNS01310,C6_Operation,eNB_101310,0,7,0,10,10
8320,LMCNS01310,C6_Operation,eNB_101310,0,8,0,19,10
8321,LMCNS01310,C6_Operation,eNB_101310,0,9,30,2,10
8322,LMCNS01310,C6_Operation,eNB_101310,0,10,30,11,10
8323,LMCNS01310,C6_Operation,eNB_101310,0,11,30,20,10
8324,LMCNS01316,C6_Operation,eNB_101316,0,1,20,9,10
8325,LMCNS01316,C6_Operation,eNB_101316,0,3,20,10,10
8326,LMCNS01316,C6_Operation,eNB_101316,0,5,20,11,10
8327,LMCNS01316,C6_Operation,eNB_101316,1,6,30,3,10
8328,LMCNS01316,C6_Operation,eNB_101316,1,8,30,4,10
8329,LMCNS01316,C6_Operation,eNB_101316,1,10,30,5,10
8330,LMCNS01320,C6_Operation,eNB_101320,0,1,20,9,10
8331,LMCNS01320,C6_Operation,eNB_101320,0,3,20,10,10
8332,LMCNS01320,C6_Operation,eNB_101320,0,5,20,11,10
8333,LMCNS01320,C6_Operation,eNB_101320,0,6,0,0,10
8334,LMCNS01320,C6_Operation,eNB_101320,0,8,0,1,10
8335,LMCNS01320,C6_Operation,eNB_101320,0,10,0,2,10
8336,LMCNS01324,C6_Operation,eNB_101324,0,1,20,9,10
8337,LMCNS01324,C6_Operation,eNB_101324,0,3,20,10,10
8338,LMCNS01324,C6_Operation,eNB_101324,0,5,20,11,10
8339,LMCNS01324,C6_Operation,eNB_101324,1,6,30,3,10
8340,LMCNS01324,C6_Operation,eNB_101324,1,8,30,4,10
8341,LMCNS01324,C6_Operation,eNB_101324,1,10,30,5,10
8342,LMCNS01325,C6_Operation,eNB_101325,0,1,20,9,10
8343,LMCNS01325,C6_Operation,eNB_101325,0,3,20,10,10
8344,LMCNS01325,C6_Operation,eNB_101325,0,5,20,11,10
8345,LMCNS01325,C6_Operation,eNB_101325,1,6,30,3,10
8346,LMCNS01325,C6_Operation,eNB_101325,1,8,30,4,10
8347,LMCNS01325,C6_Operation,eNB_101325,1,10,30,5,10
8348,LMCNS01326,C6_Operation,eNB_101326,0,1,20,9,10
8349,LMCNS01326,C6_Operation,eNB_101326,0,3,20,10,10
8350,LMCNS01326,C6_Operation,eNB_101326,0,5,20,11,10
8351,LMCNS01326,C6_Operation,eNB_101326,1,6,30,3,10
8352,LMCNS01326,C6_Operation,eNB_101326,1,8,30,4,10
8353,LMCNS01326,C6_Operation,eNB_101326,1,10,30,5,10
8354,LMCNS01328,C6_Operation,eNB_101328,0,1,20,9,10
8355,LMCNS01328,C6_Operation,eNB_101328,0,3,20,10,10
8356,LMCNS01328,C6_Operation,eNB_101328,0,5,20,11,10
8357,LMCNS01328,C6_Operation,eNB_101328,1,6,30,3,10
8358,LMCNS01328,C6_Operation,eNB_101328,1,8,30,4,10
8359,LMCNS01328,C6_Operation,eNB_101328,1,10,30,5,10
8360,LMCNS01352,C6_Operation,eNB_101352,0,1,20,0,10
8361,LMCNS01352,C6_Operation,eNB_101352,0,3,20,9,10
8362,LMCNS01352,C6_Operation,eNB_101352,0,5,20,18,10
8363,LMCNS01352,C6_Operation,eNB_101352,0,6,0,1,10
8364,LMCNS01352,C6_Operation,eNB_101352,0,7,0,10,10
8365,LMCNS01352,C6_Operation,eNB_101352,0,8,0,19,10
8366,LMCNS01352,C6_Operation,eNB_101352,0,9,30,2,10
8367,LMCNS01352,C6_Operation,eNB_101352,0,10,30,11,10
8368,LMCNS01352,C6_Operation,eNB_101352,0,11,30,20,10
8369,LMCNS01356,C6_Operation,eNB_101356,0,1,20,0,10
8370,LMCNS01356,C6_Operation,eNB_101356,0,3,20,9,10
8371,LMCNS01356,C6_Operation,eNB_101356,0,5,20,18,10
8372,LMCNS01356,C6_Operation,eNB_101356,0,9,30,2,10
8373,LMCNS01356,C6_Operation,eNB_101356,0,10,30,11,10
8374,LMCNS01356,C6_Operation,eNB_101356,0,11,30,20,10
8375,LMCNS01368,C6_Operation,eNB_101368,0,1,20,0,10
8376,LMCNS01368,C6_Operation,eNB_101368,0,3,20,9,10
8377,LMCNS01368,C6_Operation,eNB_101368,0,5,20,18,10
8378,LMCNS01368,C6_Operation,eNB_101368,0,6,0,1,10
8379,LMCNS01368,C6_Operation,eNB_101368,0,7,0,10,10
8380,LMCNS01368,C6_Operation,eNB_101368,0,8,0,19,10
8381,LMCNS01368,C6_Operation,eNB_101368,0,9,30,2,10
8382,LMCNS01368,C6_Operation,eNB_101368,0,10,30,11,10
8383,LMCNS01368,C6_Operation,eNB_101368,0,11,30,20,10
8384,LMCSE01921,C6_Operation,eNB_101921,0,1,20,0,10
8385,LMCSE01921,C6_Operation,eNB_101921,0,3,20,9,10
8386,LMCSE01921,C6_Operation,eNB_101921,0,5,20,18,10
8387,LMCSE01921,C6_Operation,eNB_101921,0,6,0,1,10
8388,LMCSE01921,C6_Operation,eNB_101921,0,7,0,10,10
8389,LMCSE01921,C6_Operation,eNB_101921,0,8,0,19,10
8390,LMCSE01921,C6_Operation,eNB_101921,0,9,30,2,10
8391,LMCSE01921,C6_Operation,eNB_101921,0,10,30,11,10
8392,LMCSE01921,C6_Operation,eNB_101921,0,11,30,20,10
8393,LMCSE01927,C6_Operation,eNB_101927,0,1,20,0,10
8394,LMCSE01927,C6_Operation,eNB_101927,0,3,20,9,10
8395,LMCSE01927,C6_Operation,eNB_101927,0,5,20,18,10
8396,LMCSE01927,C6_Operation,eNB_101927,0,6,0,1,10
8397,LMCSE01927,C6_Operation,eNB_101927,0,7,0,10,10
8398,LMCSE01927,C6_Operation,eNB_101927,0,8,0,19,10
8399,LMCSE01927,C6_Operation,eNB_101927,0,9,30,2,10
8400,LMCSE01927,C6_Operation,eNB_101927,0,10,30,11,10
8401,LMCSE01927,C6_Operation,eNB_101927,0,11,0,20,10
8402,LMCPT01929,C6_Operation,eNB_101929,0,1,20,0,10
8403,LMCPT01929,C6_Operation,eNB_101929,0,3,20,9,10
8404,LMCPT01929,C6_Operation,eNB_101929,0,5,20,18,10
8405,LMCPT01929,C6_Operation,eNB_101929,0,6,0,1,10
8406,LMCPT01929,C6_Operation,eNB_101929,0,7,0,10,10
8407,LMCPT01929,C6_Operation,eNB_101929,0,8,0,19,10
8408,LMCPT01929,C6_Operation,eNB_101929,0,9,30,2,10
8409,LMCPT01929,C6_Operation,eNB_101929,0,10,30,11,10
8410,LMCPT01929,C6_Operation,eNB_101929,0,11,30,20,10
8411,LMCSE01930,C6_Operation,eNB_101930,0,1,20,0,10
8412,LMCSE01930,C6_Operation,eNB_101930,0,3,20,9,10
8413,LMCSE01930,C6_Operation,eNB_101930,0,5,20,18,10
8414,LMCSE01930,C6_Operation,eNB_101930,0,6,0,1,10
8415,LMCSE01930,C6_Operation,eNB_101930,0,7,0,10,10
8416,LMCSE01930,C6_Operation,eNB_101930,0,8,0,19,10
8417,LMCSE01930,C6_Operation,eNB_101930,0,9,30,2,10
8418,LMCSE01930,C6_Operation,eNB_101930,0,10,30,11,10
8419,LMCSE01930,C6_Operation,eNB_101930,0,11,30,20,10
8420,LMCSE01931,C6_Operation,eNB_101931,0,1,20,0,10
8421,LMCSE01931,C6_Operation,eNB_101931,0,3,20,9,10
8422,LMCSE01931,C6_Operation,eNB_101931,0,5,20,18,10
8423,LMCSE01931,C6_Operation,eNB_101931,0,8,0,19,10
8424,LMCSE01931,C6_Operation,eNB_101931,0,9,30,2,10
8425,LMCSE01931,C6_Operation,eNB_101931,0,10,30,11,10
8426,LMCSE02019,C6_Operation,eNB_102019,0,0,20,0,10
8427,LMCSE02019,C6_Operation,eNB_102019,0,2,20,9,10
8428,LMCSE02019,C6_Operation,eNB_102019,0,4,20,18,10
8429,LMCSE02019,C6_Operation,eNB_102019,0,6,0,1,10
8430,LMCSE02019,C6_Operation,eNB_102019,0,7,0,10,10
8431,LMCSE02019,C6_Operation,eNB_102019,0,8,0,19,10
8432,LMCSE02019,C6_Operation,eNB_102019,0,9,30,2,10
8433,LMCSE02019,C6_Operation,eNB_102019,0,10,30,11,10
8434,LMCSE02019,C6_Operation,eNB_102019,0,11,30,20,10
8435,LMCSE02026,C6_Operation,eNB_102026,0,0,20,0,10
8436,LMCSE02026,C6_Operation,eNB_102026,0,2,20,9,10
8437,LMCSE02026,C6_Operation,eNB_102026,0,4,20,18,10
8438,LMCSE02026,C6_Operation,eNB_102026,0,6,0,1,10
8439,LMCSE02026,C6_Operation,eNB_102026,0,7,0,10,10
8440,LMCSE02026,C6_Operation,eNB_102026,0,8,0,19,10
8441,LMCSE02026,C6_Operation,eNB_102026,0,9,30,2,10
8442,LMCSE02026,C6_Operation,eNB_102026,0,10,30,11,10
8443,LMCSE02026,C6_Operation,eNB_102026,0,11,30,20,10
